session,trial,phrase,click_load,entry_rate,correction_rate,num_chars,gaze_scale
1,0,1,5.2,8.405653689180959,0.0,7,45
1,0,2,4.0,8.959856451407633,0.0,7,45
1,0,3,3.4,7.165434057284076,0.0,7,45
1,0,4,3.0,15.619400783333026,0.0,7,45
1,0,5,2.8,10.093999149522766,0.0,7,45
1,0,6,3.2,9.740408654805227,0.0,7,45
1,0,7,2.8,11.433393315567335,0.0,7,45
1,0,8,2.8,12.860482273301127,0.0,7,45
1,0,9,2.6,14.56873162058227,0.0,7,45
1,0,10,2.8,12.209487344545462,0.0,7,45
1,0,11,2.8,20.994912311419313,0.0,7,45
1,0,12,2.8,9.243694987682318,0.0,7,45
1,0,13,2.8,12.320656355246033,0.0,7,45
1,0,14,2.8,14.230264704937948,0.0,7,45
1,0,15,2.8,10.265397490122835,0.0,7,45
1,0,16,2.8,11.952332329984076,0.0,7,45
1,0,17,3.0,9.85930276270808,0.0,7,45
1,0,18,3.4,9.372177885813844,0.0,7,45
1,0,19,2.8,10.289119662709375,0.0,7,45
1,0,20,3.0,11.028439694366185,0.0,7,45
2,0,1,3.2,11.189836735620272,0.0,7,45
2,0,2,2.8,9.899721546806582,0.0,7,45
2,0,3,3.2,9.168117928004765,0.0,7,45
2,0,4,3.2,9.782182016693598,0.0,7,45
2,0,5,2.8,10.725315072705344,0.0,7,45
2,0,6,3.0,11.208555454184534,0.0,7,45
2,0,7,3.0,9.828304017176558,0.0,7,45
2,0,8,3.0,9.459860432808206,0.0,7,45
2,0,9,2.8,13.168297233340635,0.0,7,45
2,0,10,2.8,11.595173272808573,0.0,7,45
2,0,11,2.8,11.15756436319631,0.0,7,45
2,0,12,2.8,14.05517212023387,0.0,7,45
2,0,13,2.8,10.863162296369214,0.0,7,45
2,0,14,2.8,11.706125192003219,0.0,7,45
2,0,15,3.0,8.175212940447036,0.0,7,45
2,0,16,2.8,11.933215438750787,0.0,7,45
2,0,17,2.8,10.902961611169266,0.0,7,45
2,0,18,2.8,10.79025752819068,0.0,7,45
2,0,19,3.2,10.17306572102435,0.0,7,45
2,0,20,2.8,8.000379963769682,0.0,7,45
2,0,21,3.0,9.632245585431358,0.0,7,45
3,0,1,2.8,10.522051744802859,0.0,7,45
3,0,2,2.8,10.930371215395013,0.0,7,45
3,0,3,3.0,11.474466821815485,0.0,7,45
3,0,4,2.8,9.107669462863033,0.0,7,45
3,0,5,3.0,9.128437906720507,0.0,7,45
3,0,6,3.0,9.144979119398291,0.0,7,45
3,0,7,2.8,10.942110344668288,0.0,7,45
3,0,8,2.8,11.42130325240102,0.0,7,45
3,0,9,3.0,13.483375378658227,0.0,7,45
3,0,10,3.0,9.469911091859514,0.0,7,45
3,0,11,3.6,8.556878604125,0.125,7,45
3,0,12,3.0,10.243913734132569,0.0,7,45
3,0,13,3.2,9.871666518198202,0.0,7,45
3,0,14,3.0,9.579646347093606,0.0,7,45
3,0,15,3.0,9.953838365349322,0.0,7,45
3,0,16,2.8,13.64340477505873,0.0,7,45
3,0,17,3.0,9.97919591187876,0.0,7,45
3,0,18,2.8,12.582305861770497,0.0,7,45
3,0,19,2.8,12.69931818320535,0.0,7,45
3,0,20,2.8,10.337358075696766,0.0,7,45
3,0,21,3.0,9.702057008545305,0.0,7,45
