session,trial,phrase,click_load,entry_rate,correction_rate,num_chars,num_clocks,win_diff
1,0,1,3.8,9.512567337443592,0.0,7,8,95
1,0,2,2.8,12.604135342268195,0.0,7,8,95
1,0,3,2.8,14.782520521986704,0.0,7,8,95
1,0,4,2.8,8.212193922778663,0.0,7,8,95
1,0,5,2.6,17.81236837822402,0.0,7,8,95
1,0,6,2.0,14.241543707061956,0.0,7,8,95
1,0,7,1.4,19.55839744368895,0.0,7,8,95
1,0,8,1.4,24.49048192270335,0.0,7,8,95
1,0,9,1.6,15.085435130717652,0.0,7,8,95
1,0,10,1.4,34.23815265834917,0.0,7,8,95
1,0,11,1.4,15.100867322360267,0.0,7,8,95
1,0,12,1.4,21.024309987617016,0.0,7,8,95
1,0,13,1.6,27.04763385583486,0.0,7,8,95
1,0,14,1.4,31.966015865228435,0.0,7,8,95
1,0,15,1.4,18.76682316753071,0.0,7,8,95
1,0,16,1.4,26.037008241119157,0.0,7,8,95
1,0,17,1.6,23.776975238429557,0.0,7,8,95
1,0,18,1.4,44.75317565568393,0.0,7,8,95
1,0,19,1.4,24.18460260944391,0.0,7,8,95
1,0,20,1.6,21.185611451010715,0.0,7,8,95
1,0,21,1.4,20.992826542957708,0.0,7,8,95
1,0,22,1.4,35.12780098481947,0.0,7,8,95
1,0,23,1.8,16.720124213498245,0.0,7,8,95
1,0,24,1.4,33.95064809644682,0.0,7,8,95
1,0,25,1.4,29.55620457318163,0.0,7,8,95
1,0,26,1.4,21.343999197478812,0.0,7,8,95
1,0,27,1.4,27.126675678184665,0.0,7,8,95
1,0,28,1.4,16.407324661319375,0.0,7,8,95
1,0,29,1.4,18.577451226095352,0.0,7,8,95
1,0,30,1.4,19.084050067302055,0.0,7,8,95
1,0,31,1.4,22.02642585338073,0.0,7,8,95
1,0,32,1.4,20.562428310282286,0.0,7,8,95
1,0,33,1.8,20.457846406916516,0.0,7,8,95
1,0,34,1.6,16.667288886128222,0.0,7,8,95
1,0,35,1.4,24.107649111196622,0.0,7,8,95
1,0,36,2.0,14.850678958702069,0.0,7,8,95
1,0,37,1.8,15.148734258431583,0.0,7,8,95
2,0,1,1.8,27.793761127096147,0.0,7,8,95
2,0,2,1.6,20.254582145403386,0.0,7,8,95
2,0,3,1.4,17.697618129262906,0.0,7,8,95
2,0,4,3.0,11.647275219028483,0.125,7,8,95
2,0,5,1.6,15.859260656558629,0.0,7,8,95
2,0,6,1.6,24.56492835393113,0.0,7,8,95
2,0,7,1.6,16.842754417343286,0.0,7,8,95
2,0,8,1.4,22.528045196684655,0.0,7,8,95
2,0,9,1.4,24.756885833162997,0.0,7,8,95
2,0,10,1.4,28.679696786462504,0.0,7,8,95
2,0,11,1.4,21.971043645501915,0.0,7,8,95
2,0,12,1.4,23.670772541889374,0.0,7,8,95
2,0,13,1.6,22.914194783878646,0.0,7,8,95
2,0,14,1.6,19.01900680628354,0.0,7,8,95
2,0,15,1.6,25.73770637368087,0.0,7,8,95
