session,trial,phrase,click_load,entry_rate,correction_rate,num_chars,gaze_scale
1,0,1,1.4,36.81179372375508,0.0,7,2
1,0,2,1.4,26.859993224907058,0.0,7,2
1,0,3,1.4,23.975139604531936,0.0,7,2
1,0,4,1.4,35.78891936265295,0.0,7,2
1,0,5,1.4,19.727368721354903,0.0,7,2
1,0,6,1.4,27.150221473873597,0.0,7,2
1,0,7,1.6,23.302848770701434,0.0,7,2
1,0,8,1.4,13.79347875957487,0.0,7,2
1,0,9,1.4,24.03197061671108,0.0,7,2
1,0,10,1.4,42.38187582665279,0.0,7,2
1,0,11,1.4,21.31915822216234,0.0,7,2
1,0,12,1.4,18.776947575038633,0.0,7,2
1,0,13,1.4,27.136421709948646,0.0,7,2
1,0,14,1.4,18.507566530178796,0.0,7,2
1,0,15,1.4,20.27376351502241,0.0,7,2
1,0,16,1.4,30.28104472149206,0.0,7,2
1,0,17,1.4,15.939689543720698,0.0,7,2
1,0,18,1.4,28.208847935450933,0.0,7,2
1,0,19,1.4,30.045113658858867,0.0,7,2
1,0,20,1.4,43.827733636166364,0.0,7,2
1,0,21,1.4,22.51692801185834,0.0,7,2
1,0,22,1.4,34.68373830465767,0.0,7,2
1,0,23,1.4,26.875921105688423,0.0,7,2
1,0,24,1.4,30.525561320908963,0.0,7,2
1,0,25,1.4,37.827079356660235,0.0,7,2
1,0,26,1.4,23.6912180942141,0.0,7,2
1,0,27,1.4,24.94115039985528,0.0,7,2
1,0,28,1.4,29.310905424625876,0.0,7,2
1,0,29,1.4,23.799804890589602,0.0,7,2
1,0,30,1.4,19.11467655187635,0.0,7,2
1,0,31,1.4,35.45226399035032,0.0,7,2
1,0,32,1.4,19.79919015408437,0.0,7,2
1,0,33,1.6,17.377042014706536,0.0,7,2
1,0,34,1.4,24.347820348622083,0.0,7,2
1,0,35,1.4,18.446605200321205,0.0,7,2
1,0,36,1.4,16.33355507814017,0.0,7,2
1,0,37,1.4,34.670833166176806,0.0,7,2
1,0,38,1.4,14.459987900769404,0.0,7,2
1,0,39,1.4,25.723544010147382,0.0,7,2
1,0,40,1.4,45.50374780286525,0.0,7,2
1,0,41,1.4,19.392590655175347,0.0,7,2
1,0,42,1.4,26.31874854328172,0.0,7,2
