session,trial,phrase,click_load,entry_rate,correction_rate,num_chars,gaze_scale
1,0,1,5.0,7.676311613979915,0.0,7,40
1,0,2,4.2,9.39446894000318,0.0,7,40
1,0,3,3.2,7.644715838602885,0.0,7,40
1,0,4,3.4,9.312160481325684,0.0,7,40
1,0,5,2.8,9.832463675473761,0.0,7,40
1,0,6,3.0,10.834308354656097,0.0,7,40
1,0,7,2.8,10.740528370204942,0.0,7,40
1,0,8,3.0,13.537563588312546,0.0,7,40
1,0,9,2.8,10.60794655255712,0.0,7,40
1,0,10,2.8,14.349503265515951,0.0,7,40
1,0,11,2.8,14.147776879189252,0.0,7,40
1,0,12,2.8,13.411904788931107,0.0,7,40
1,0,13,2.6,12.666103829906111,0.0,7,40
1,0,14,2.8,13.111975465470126,0.0,7,40
1,0,15,3.0,11.087129837261587,0.0,7,40
1,0,16,3.0,9.17937006741339,0.0,7,40
1,0,17,2.8,10.705426431658617,0.0,7,40
1,0,18,2.8,9.699429219861214,0.0,7,40
1,0,19,2.8,12.154486711713965,0.0,7,40
1,0,20,3.0,9.551565790733957,0.0,7,40
1,0,21,2.0,15.68733275060911,0.0,4,40
2,0,1,3.0,13.957585813691257,0.0,7,40
2,0,2,3.0,9.92566610086052,0.0,7,40
2,0,3,3.2,11.158608879526858,0.0,7,40
2,0,4,3.2,9.334301846200974,0.0,7,40
2,0,5,2.8,11.801463758814654,0.0,7,40
2,0,6,2.8,10.198822282338664,0.0,7,40
2,0,7,3.2,9.797189285113804,0.0,7,40
2,0,8,3.2,9.112057082777385,0.0,7,40
2,0,9,2.8,14.87687382809319,0.0,7,40
2,0,10,2.8,11.427437774977227,0.0,7,40
2,0,11,3.0,9.83095415530109,0.0,7,40
2,0,12,2.8,12.629967547022128,0.0,7,40
2,0,13,2.8,13.862748360807341,0.0,7,40
2,0,14,2.8,11.61223895818394,0.0,7,40
2,0,15,3.0,9.620742077884548,0.0,7,40
2,0,16,2.8,11.588876957024416,0.0,7,40
2,0,17,2.8,12.170753198114355,0.0,7,40
2,0,18,2.8,14.251895317363187,0.0,7,40
2,0,19,3.0,10.562129775893892,0.0,7,40
2,0,20,2.8,7.563750938384876,0.0,7,40
2,0,21,3.0,11.618893064047162,0.0,7,40
3,0,1,3.0,9.45713120954975,0.0,7,40
3,0,2,2.8,9.084729465057185,0.0,7,40
3,0,3,2.8,11.832582520275436,0.0,7,40
3,0,4,2.8,9.287461578632882,0.0,7,40
3,0,5,2.8,10.712570949602771,0.0,7,40
3,0,6,2.8,8.334413294420916,0.0,7,40
3,0,7,2.8,9.771035730450613,0.0,7,40
3,0,8,2.8,11.667282241649822,0.0,7,40
3,0,9,2.8,11.363349586293056,0.0,7,40
3,0,10,2.8,10.712394788835997,0.0,7,40
3,0,11,2.8,12.58319578195526,0.0,7,40
3,0,12,3.0,10.93565279865468,0.0,7,40
3,0,13,3.0,10.114428842763386,0.0,7,40
3,0,14,2.8,10.172922731009015,0.0,7,40
3,0,15,2.8,13.573721631726913,0.0,7,40
3,0,16,3.4,9.073736685363386,0.0,7,40
3,0,17,2.8,11.998758581216496,0.0,7,40
3,0,18,3.0,10.5547440694453,0.0,7,40
3,0,19,2.8,14.976904893375297,0.0,7,40
3,0,20,2.8,9.002641565817898,0.0,7,40
3,0,21,2.8,10.123656681251447,0.0,7,40
3,0,22,2.8,13.230835991825973,0.0,6,40
