session,trial,phrase,click_load,entry_rate,correction_rate,num_chars,gaze_scale
1,0,1,5.0,8.80977551802269,0.0,7,55
1,0,2,4.0,8.924789568639046,0.0,7,55
1,0,3,3.4,7.892598568251787,0.0,7,55
1,0,4,2.8,12.98918824022667,0.0,7,55
1,0,5,3.2,10.3257208957582,0.0,7,55
1,0,6,3.0,8.67307781391221,0.0,7,55
1,0,7,3.0,9.271940761140163,0.0,7,55
1,0,8,2.8,15.311222423843086,0.0,7,55
1,0,9,2.8,12.26777391855215,0.0,7,55
1,0,10,2.8,13.811659491363125,0.0,7,55
1,0,11,2.8,14.457207795587571,0.0,7,55
1,0,12,2.8,10.801136711605984,0.0,7,55
1,0,13,2.8,13.410699948253557,0.0,7,55
1,0,14,3.0,14.748263604096426,0.0,7,55
1,0,15,2.8,10.789564117623746,0.0,7,55
1,0,16,2.8,11.264727528008708,0.0,7,55
1,0,17,3.2,8.746155192526825,0.0,7,55
1,0,18,3.0,10.675140656811946,0.0,7,55
1,0,19,3.0,8.373902413407524,0.0,7,55
1,0,20,3.2,8.602141515380213,0.0,7,55
2,0,1,2.8,14.762592158165514,0.0,7,55
2,0,2,2.8,9.621992359370775,0.0,7,55
2,0,3,4.0,7.602937490077797,0.125,7,55
2,0,4,2.8,10.723568696170833,0.0,7,55
2,0,5,2.8,11.176080302268751,0.0,7,55
2,0,6,2.8,10.986602149661115,0.0,7,55
2,0,7,3.2,10.80065512118803,0.0,7,55
2,0,8,3.4,9.93185649100244,0.0,7,55
2,0,9,2.8,12.524829154019638,0.0,7,55
2,0,10,2.8,10.172488644070102,0.0,7,55
2,0,11,2.8,13.765709669125375,0.0,7,55
2,0,12,2.8,10.74408886202689,0.0,7,55
2,0,13,2.8,13.232885239809574,0.0,7,55
2,0,14,2.8,10.716950728788976,0.0,7,55
2,0,15,3.0,8.958431903747991,0.0,7,55
2,0,16,2.8,10.868123146793986,0.0,7,55
2,0,17,2.8,11.211419877917002,0.0,7,55
2,0,18,3.0,13.887691068901805,0.0,7,55
2,0,19,3.0,9.500280186365023,0.0,7,55
2,0,20,2.8,7.494101246047943,0.0,7,55
2,0,21,3.0,10.724802981414962,0.0,7,55
3,0,1,3.0,9.118732925407897,0.0,7,55
3,0,2,2.8,12.350028511054823,0.0,7,55
3,0,3,2.8,11.948160095637043,0.0,7,55
3,0,4,2.8,9.189777659774887,0.0,7,55
3,0,5,2.8,10.438325884307146,0.0,7,55
3,0,6,2.8,9.185577628564191,0.0,7,55
3,0,7,3.0,10.52485069514388,0.0,7,55
3,0,8,2.8,10.076340837211914,0.0,7,55
3,0,9,2.8,12.370399312757245,0.0,7,55
3,0,10,2.8,9.311254576611814,0.0,7,55
3,0,11,2.8,12.232900449987877,0.0,7,55
3,0,12,3.2,12.104634089160404,0.0,7,55
3,0,13,3.0,10.70948066897456,0.0,7,55
3,0,14,3.0,8.460460727177173,0.0,7,55
3,0,15,2.8,13.689934125442763,0.0,7,55
3,0,16,3.0,10.59821731021203,0.0,7,55
3,0,17,2.8,12.73793189018772,0.0,7,55
3,0,18,2.8,10.566971839682868,0.0,7,55
3,0,19,2.8,11.466940913676767,0.0,7,55
3,0,20,2.8,9.205900907291307,0.0,7,55
3,0,21,2.8,9.846583247417346,0.0,7,55
3,0,22,2.8,11.320647755783291,0.0,6,55
1,1,1,4.8,7.905570272022851,0.0,7,55
1,1,2,3.6,10.145930603116428,0.0,7,55
1,1,3,3.4,8.437279789838252,0.0,7,55
1,1,4,3.0,14.282371716257375,0.0,7,55
1,1,5,3.0,8.511082503277775,0.0,7,55
1,1,6,3.0,9.743353860674029,0.0,7,55
1,1,7,3.0,10.142338716249995,0.0,7,55
1,1,8,2.8,11.849076213495515,0.0,7,55
1,1,9,2.8,11.165552788092873,0.0,7,55
1,1,10,2.8,13.279216412824496,0.0,7,55
1,1,11,2.8,18.609280436117484,0.0,7,55
1,1,12,2.8,10.783752775406542,0.0,7,55
1,1,13,2.8,15.972955908092924,0.0,7,55
1,1,14,2.8,16.50842572175571,0.0,7,55
1,1,15,3.2,9.777921427017825,0.0,7,55
1,1,16,2.8,10.624697424184928,0.0,7,55
1,1,17,3.6,7.025447159655188,0.0,7,55
1,1,18,3.4,10.20620447676475,0.0,7,55
1,1,19,3.4,7.476553428702715,0.0,7,55
1,1,20,3.2,8.118296988317525,0.0,7,55
2,1,1,3.2,10.58925273617165,0.0,7,55
2,1,2,2.8,10.714857881410692,0.0,7,55
2,1,3,3.0,10.603680156244721,0.0,7,55
2,1,4,3.2,8.934884620521325,0.0,7,55
2,1,5,2.8,9.194168602623487,0.0,7,55
2,1,6,2.8,10.724520657370448,0.0,7,55
2,1,7,3.2,10.570036582313483,0.0,7,55
2,1,8,3.4,8.329067447963382,0.0,7,55
2,1,9,2.8,13.618134250573242,0.0,7,55
2,1,10,2.8,9.553252862848469,0.0,7,55
2,1,11,2.8,10.966623972210916,0.0,7,55
2,1,12,2.8,13.522622395670915,0.0,7,55
2,1,13,2.8,10.460974831568114,0.0,7,55
2,1,14,2.8,12.328306263353603,0.0,7,55
2,1,15,3.0,10.755295621639656,0.0,7,55
2,1,16,3.0,10.818600671775613,0.0,7,55
2,1,17,2.8,11.129812120780379,0.0,7,55
2,1,18,2.8,14.488219785578325,0.0,7,55
2,1,19,3.0,11.118978714294995,0.0,7,55
2,1,20,2.8,7.301876737481791,0.0,7,55
2,1,21,3.0,9.987227497566499,0.0,7,55
3,1,1,2.8,11.916058842600632,0.0,7,55
3,1,2,2.8,11.681952299078965,0.0,7,55
3,1,3,3.0,11.180798981338102,0.0,7,55
3,1,4,2.8,8.960887074427758,0.0,7,55
3,1,5,2.8,10.49204579519915,0.0,7,55
3,1,6,2.8,10.111970256354457,0.0,7,55
3,1,7,3.0,10.542993435266585,0.0,7,55
3,1,8,2.8,10.210920906778915,0.0,7,55
3,1,9,2.8,14.866026538534415,0.0,7,55
3,1,10,2.8,9.29710059162409,0.0,7,55
3,1,11,2.8,11.368825086210768,0.0,7,55
3,1,12,4.0,7.637595738766796,0.125,7,55
3,1,13,2.8,10.7820548526491,0.0,7,55
3,1,14,3.0,10.590486687825496,0.0,7,55
3,1,15,3.0,9.401003203387999,0.0,7,55
3,1,16,2.8,13.1309008255027,0.0,7,55
3,1,17,3.0,9.292749106180095,0.0,7,55
3,1,18,2.8,11.067647409889881,0.0,7,55
3,1,19,3.0,10.75648924580707,0.0,7,55
3,1,20,2.8,8.120424649502272,0.0,7,55
3,1,21,2.8,11.207109600256889,0.0,7,55
3,1,22,2.25,12.642780915311365,0.0,4,55
1,2,1,4.4,8.52239269792405,0.0,7,55
1,2,2,4.2,9.057450309512593,0.0,7,55
1,2,3,3.6,7.59306772377476,0.0,7,55
1,2,4,2.8,17.916036970035364,0.0,7,55
1,2,5,3.0,8.45630602036455,0.0,7,55
1,2,6,2.8,11.039774411877946,0.0,7,55
1,2,7,2.8,9.809262721799534,0.0,7,55
1,2,8,2.8,14.706161479281173,0.0,7,55
1,2,9,2.8,11.792731626524878,0.0,7,55
1,2,10,2.8,14.891523176124267,0.0,7,55
1,2,11,2.8,15.097536312195926,0.0,7,55
1,2,12,2.8,11.158005435096788,0.0,7,55
1,2,13,2.8,15.65287215022551,0.0,7,55
1,2,14,2.8,12.42347681230575,0.0,7,55
1,2,15,3.0,10.147539045663924,0.0,7,55
1,2,16,2.8,11.111648449252208,0.0,7,55
1,2,17,3.0,8.310548058263878,0.0,7,55
1,2,18,3.0,9.655767516013377,0.0,7,55
1,2,19,3.0,11.489718700269107,0.0,7,55
1,2,20,3.2,10.676221601268292,0.0,7,55
1,2,21,2.25,11.968549680655986,0.0,4,55
2,2,1,2.8,12.3984201890338,0.0,7,55
2,2,2,2.8,9.698279742743916,0.0,7,55
2,2,3,3.2,11.56331804508014,0.0,7,55
2,2,4,3.2,10.045309680097148,0.0,7,55
2,2,5,3.2,9.704136565807953,0.0,7,55
2,2,6,2.8,10.164921707864721,0.0,7,55
2,2,7,3.4,9.836141044117364,0.0,7,55
2,2,8,3.2,12.373776660983243,0.0,7,55
2,2,9,3.0,11.00430102192902,0.0,7,55
2,2,10,3.0,8.6629851087677,0.0,7,55
2,2,11,2.8,11.122289189262363,0.0,7,55
2,2,12,2.8,10.744577556364973,0.0,7,55
2,2,13,2.8,14.96804642159446,0.0,7,55
2,2,14,3.0,9.412537072456338,0.0,7,55
2,2,15,3.0,10.984919214487215,0.0,7,55
2,2,16,3.0,13.141442486854487,0.0,7,55
2,2,17,3.0,10.570983017582494,0.0,7,55
2,2,18,3.0,12.52475658656907,0.0,7,55
2,2,19,3.0,8.500708589731785,0.0,7,55
2,2,20,2.8,8.757594722409166,0.0,7,55
2,2,21,2.2,16.047182810854114,0.0,5,55
3,2,1,3.2,8.001254069323123,0.0,7,55
3,2,2,2.8,12.823309774359934,0.0,7,55
3,2,3,3.0,13.129659417756086,0.0,7,55
3,2,4,2.8,9.060103543089568,0.0,7,55
3,2,5,2.8,9.589232034069601,0.0,7,55
3,2,6,2.8,9.799395020318979,0.0,7,55
3,2,7,3.0,9.729594804648045,0.0,7,55
3,2,8,2.8,10.928090333945217,0.0,7,55
3,2,9,2.8,13.074826493890608,0.0,7,55
3,2,10,2.8,11.092511647285065,0.0,7,55
3,2,11,2.8,12.346671851944306,0.0,7,55
3,2,12,3.2,9.631306374482685,0.0,7,55
3,2,13,3.2,9.489466497211573,0.0,7,55
3,2,14,2.8,10.669081942783148,0.0,7,55
3,2,15,3.0,10.881398687043733,0.0,7,55
3,2,16,2.8,12.969919270885631,0.0,7,55
3,2,17,2.8,11.460251553909425,0.0,7,55
3,2,18,3.0,9.811147391371701,0.0,7,55
3,2,19,2.8,13.04524973192692,0.0,7,55
3,2,20,2.8,9.389459593944801,0.0,7,55
3,2,21,3.0,9.885644365908822,0.0,7,55
3,2,22,2.0,15.355324862598689,0.0,5,55
1,3,1,4.6,8.573055370626022,0.0,7,55
1,3,2,3.6,8.885316122894075,0.0,7,55
1,3,3,3.4,8.672127626550989,0.0,7,55
1,3,4,3.2,12.140815532185592,0.0,7,55
1,3,5,3.0,9.37142782994103,0.0,7,55
1,3,6,3.0,11.359667550297907,0.0,7,55
1,3,7,2.8,10.004692270583915,0.0,7,55
1,3,8,2.8,14.493932012700112,0.0,7,55
1,3,9,2.8,11.478255824960774,0.0,7,55
1,3,10,2.8,15.04019250812536,0.0,7,55
1,3,11,2.8,13.81673404717756,0.0,7,55
1,3,12,2.8,11.67691892016675,0.0,7,55
1,3,13,2.8,13.072237908867242,0.0,7,55
1,3,14,2.8,11.861053719191156,0.0,7,55
1,3,15,2.8,12.57485309002616,0.0,7,55
1,3,16,3.0,12.24939352614236,0.0,7,55
1,3,17,3.0,9.893234316914157,0.0,7,55
1,3,18,2.8,9.537593193547194,0.0,7,55
1,3,19,3.0,9.513249369372016,0.0,7,55
1,3,20,3.0,9.855076920866802,0.0,7,55
1,3,21,2.2,12.765265985604021,0.0,5,55
2,3,1,3.0,13.769052280713028,0.0,7,55
2,3,2,3.0,10.651689198766526,0.0,7,55
2,3,3,3.2,12.156677658451411,0.0,7,55
