Session Num,Phrase Num,Selection Num,Click Num,Phrase Text,Typed Text,Target,Selection,Clock Period (s),Click Time Relative (s),Click Time Absolute (s),Dead Time (s)
3,3.0,5.0,1,take sick say sick soft ,take sick say sick soft ,soft,54,4.445,0.1847,1642614040.495,5.625999927520752
3,3.0,5.0,2,take sick say sick soft ,take sick say sick soft ,soft,54,4.445,-0.0514,1642614043.726,3.2310001850128174
3,3.0,5.0,3,take sick say sick soft ,take sick say sick soft ,soft,54,4.445,-0.0337,1642614046.242,2.5160000324249268
3,3.0,6.0,1,take sick say sick soft ,take sick say sick soft .,.,.,4.445,-0.0307,1642614049.012,2.7699999809265137
3,3.0,6.0,2,take sick say sick soft ,take sick say sick soft .,.,.,4.445,0.0487,1642614085.299,36.28699994087219
3,3.0,6.0,3,take sick say sick soft ,take sick say sick soft .,.,.,4.445,0.0517,1642614092.917,7.618000030517578
3,3.0,7.0,1,take sick say sick soft ,take sick say sick soft .you ,.,28,4.445,0.1301,1642614094.65,1.7330000400543213
3,3.0,7.0,2,take sick say sick soft ,take sick say sick soft .you ,.,28,4.445,-0.1487,1642614099.154,4.503999948501587
3,3.0,8.0,1,take sick say sick soft ,take sick say sick soft .you .,.,.,4.445,-0.0911,1642614101.848,2.694000005722046
3,3.0,8.0,2,take sick say sick soft ,take sick say sick soft .you .,.,.,4.445,0.012,1642614104.737,2.8889999389648438
3,3.0,8.0,3,take sick say sick soft ,take sick say sick soft .you .,.,.,4.445,0.1221,1642614107.45,2.7130000591278076
3,3.0,9.0,1,take sick say sick soft ,take sick say sick soft .you ..,.,.,4.445,-0.0117,1642614110.211,2.760999917984009
3,3.0,9.0,2,take sick say sick soft ,take sick say sick soft .you ..,.,.,4.445,0.0577,1642614114.307,4.0959999561309814
3,3.0,9.0,3,take sick say sick soft ,take sick say sick soft .you ..,.,.,4.445,0.011,1642614116.884,2.577000141143799
3,4.0,1.0,1,get in more mine want ,,get,Options,4.445,0.045,1642614129.787,12.902999877929688
3,4.0,1.0,2,get in more mine want ,,get,Options,4.445,0.006,1642614130.839,1.0520000457763672
3,4.0,1.0,3,get in more mine want ,,get,Options,4.445,0.0767,1642614133.47,2.63100004196167
4,1.0,1.0,1,finished good all_gone don8t big ,finished ,finished,26,4.912,-0.015,1642617383.569,0
4,1.0,1.0,2,finished good all_gone don8t big ,finished ,finished,26,4.912,-0.0409,1642617384.875,1.305999994277954
4,1.0,1.0,3,finished good all_gone don8t big ,finished ,finished,26,4.912,-0.0698,1642617387.546,2.6710000038146973
4,1.0,2.0,1,finished good all_gone don8t big ,finished good ,good,36,4.912,0.0659,1642617392.119,4.572999954223633
4,1.0,2.0,2,finished good all_gone don8t big ,finished good ,good,36,4.912,0.047,1642617395,2.88100004196167
4,1.0,3.0,1,finished good all_gone don8t big ,finished good all_gone ,all_gone,25,4.912,0.038,1642617403.679,8.678999900817871
4,1.0,3.0,2,finished good all_gone don8t big ,finished good all_gone ,all_gone,25,4.912,0.013,1642617406.507,2.828000068664551
4,1.0,3.0,3,finished good all_gone don8t big ,finished good all_gone ,all_gone,25,4.912,0.0,1642617409.304,2.796999931335449
4,1.0,4.0,1,finished good all_gone don8t big ,finished good all_gone don8t ,don8t,21,4.912,-0.019,1642617415.194,5.890000104904175
4,1.0,4.0,2,finished good all_gone don8t big ,finished good all_gone don8t ,don8t,21,4.912,0.024,1642617433.335,18.141000032424927
4,1.0,5.0,1,finished good all_gone don8t big ,finished good all_gone don8t big ,big,34,4.912,0.037,1642617438.766,5.430999994277954
4,1.0,5.0,2,finished good all_gone don8t big ,finished good all_gone don8t big ,big,34,4.912,-0.0588,1642617441.496,2.7300000190734863
4,1.0,6.0,1,finished good all_gone don8t big ,finished good all_gone don8t big .,.,.,4.912,0.1238,1642617450.382,8.885999917984009
4,1.0,6.0,2,finished good all_gone don8t big ,finished good all_gone don8t big .,.,.,4.912,0.021,1642617451.731,1.3489999771118164
4,1.0,7.0,1,finished good all_gone don8t big ,finished good all_gone don8t big ..,.,.,4.912,0.027,1642617454.798,3.067000150680542
4,1.0,7.0,2,finished good all_gone don8t big ,finished good all_gone don8t big ..,.,.,4.912,0.1258,1642617457.734,2.935999870300293
4,2.0,3.0,1,sad more who easy bumpy ,with ,sad,70,4.912,-0.3694,1642617490.775,33.04100012779236
4,2.0,3.0,2,sad more who easy bumpy ,with ,sad,70,4.912,0.0929,1642617500.209,9.434000015258789
4,2.0,3.0,3,sad more who easy bumpy ,with ,sad,70,4.912,0.0639,1642617501.609,1.3999998569488525
4,2.0,4.0,1,sad more who easy bumpy ,with more ,more,45,4.912,0.015,1642617514.972,13.36299991607666
4,2.0,4.0,2,sad more who easy bumpy ,with more ,more,45,4.912,-0.1427,1642617520.309,5.337000131607056
4,2.0,5.0,1,sad more who easy bumpy ,with more who ,who,12,4.912,0.0639,1642617521.737,1.4279999732971191
4,2.0,5.0,2,sad more who easy bumpy ,with more who ,who,12,4.912,-0.018,1642617524.487,2.75
4,2.0,5.0,3,sad more who easy bumpy ,with more who ,who,12,4.912,0.034,1642617527.36,2.872999906539917
4,2.0,6.0,1,sad more who easy bumpy ,with more who easy ,easy,62,4.912,0.0909,1642617532.201,4.841000080108643
4,2.0,6.0,2,sad more who easy bumpy ,with more who easy ,easy,62,4.912,-0.0299,1642617534.971,2.7699999809265137
4,2.0,6.0,3,sad more who easy bumpy ,with more who easy ,easy,62,4.912,0.1198,1642617537.913,2.942000150680542
4,2.0,7.0,1,sad more who easy bumpy ,with more who easy bumpy ,bumpy,63,4.912,-0.0239,1642617548.062,10.1489999294281
4,2.0,7.0,2,sad more who easy bumpy ,with more who easy bumpy ,bumpy,63,4.912,-0.012,1642617549.357,1.2950000762939453
4,2.0,8.0,1,sad more who easy bumpy ,with more who easy bumpy .,.,.,4.912,0.008,1642617558.11,8.752999782562256
