Session Num,Phrase Num,Selection Num,Click Num,Phrase Text,Typed Text,Target,Selection,Clock Period (s),Click Time Relative (s),Click Time Absolute (s),Dead Time (s)
1,1.0,1.0,1,work sad have in me ,work ,work,55,3.639,-0.069,1674748219.757,0
1,1.0,1.0,2,work sad have in me ,work ,work,55,3.639,-0.199,1674748244.108,24.3510000705719
1,1.0,1.0,3,work sad have in me ,work ,work,55,3.639,-0.148,1674748250.642,6.533999919891357
1,1.0,1.0,4,work sad have in me ,work ,work,55,3.639,-0.116,1674748255.991,5.348999977111816
1,1.0,2.0,1,work sad have in me ,work sad ,sad,59,3.639,-0.2759,1674748284.191,28.200000047683716
1,1.0,2.0,2,work sad have in me ,work sad ,sad,59,3.639,-0.3049,1674748291.848,7.6570000648498535
1,1.0,2.0,3,work sad have in me ,work sad ,sad,59,3.639,-0.078,1674748295.276,3.427999973297119
1,1.0,2.0,4,work sad have in me ,work sad ,sad,59,3.639,-0.12,1674748301.834,6.558000087738037
1,1.0,3.0,1,work sad have in me ,work sad have ,have,37,3.639,-0.4849,1674748307.585,5.750999927520752
1,1.0,3.0,2,work sad have in me ,work sad have ,have,37,3.639,-0.2299,1674748317.6,10.014999866485596
1,1.0,3.0,3,work sad have in me ,work sad have ,have,37,3.639,0.007,1674748321.48,3.880000114440918
1,1.0,3.0,4,work sad have in me ,work sad have ,have,37,3.639,0.034,1674748325.667,4.187000036239624
1,1.0,4.0,1,work sad have in me ,work sad have in ,in,60,3.639,0.013,1674748332.242,6.575000047683716
1,1.0,4.0,2,work sad have in me ,work sad have in ,in,60,3.639,0.042,1674748336.475,4.232999801635742
1,1.0,4.0,3,work sad have in me ,work sad have in ,in,60,3.639,-0.3909,1674748337.882,1.4070000648498535
1,1.0,4.0,4,work sad have in me ,work sad have in ,in,60,3.639,-0.102,1674748339.608,1.7260000705718994
1,1.0,5.0,1,work sad have in me ,work sad have in me ,me,19,3.639,-0.01,1674748347.817,8.208999872207642
1,1.0,5.0,2,work sad have in me ,work sad have in me ,me,19,3.639,-0.106,1674748349.524,1.7070000171661377
1,1.0,5.0,3,work sad have in me ,work sad have in me ,me,19,3.639,-0.165,1674748351.181,1.6570000648498535
1,1.0,6.0,1,work sad have in me ,work sad have in me .,.,.,3.639,-0.2659,1674748393.804,42.62299990653992
1,1.0,6.0,2,work sad have in me ,work sad have in me .,.,.,3.639,0.038,1674748397.672,3.868000030517578
1,1.0,6.0,3,work sad have in me ,work sad have in me .,.,.,3.639,-0.109,1674748399.358,1.686000108718872
1,1.0,7.0,1,work sad have in me ,work sad have in me ..,.,.,3.639,0.023,1674748405.052,5.694000005722046
1,1.0,7.0,2,work sad have in me ,work sad have in me ..,.,.,3.639,-0.058,1674748408.129,3.0769999027252197
1,1.0,7.0,3,work sad have in me ,work sad have in me ..,.,.,3.639,-0.3389,1674748409.615,1.4860000610351562
1,1.0,7.0,4,work sad have in me ,work sad have in me ..,.,.,3.639,-0.043,1674748411.351,1.7360000610351562
2,1.0,1.0,1,you feel less okay eat ,you ,you,28,3.639,-0.126,1674752113.63,0
2,1.0,1.0,2,you feel less okay eat ,you ,you,28,3.639,-0.049,1674752117.747,4.116999864578247
2,1.0,1.0,3,you feel less okay eat ,you ,you,28,3.639,-0.2269,1674752119.331,1.5840001106262207
2,1.0,2.0,1,you feel less okay eat ,you good ,feel,36,3.639,0.3849,1674752126.023,6.691999912261963
2,1.0,2.0,2,you feel less okay eat ,you good ,feel,36,3.639,-0.3199,1674752126.717,0.6940000057220459
2,1.0,2.0,3,you feel less okay eat ,you good ,feel,36,3.639,-0.4749,1674752127.403,0.6860001087188721
2,1.0,2.0,4,you feel less okay eat ,you good ,feel,36,3.639,0.4709,1674752130.909,3.505999803543091
2,1.0,3.0,1,you feel less okay eat ,you good less ,less,44,3.639,-0.009,1674752139.629,8.72000002861023
2,1.0,3.0,2,you feel less okay eat ,you good less ,less,44,3.639,-0.3729,1674752141.06,1.430999994277954
2,1.0,3.0,3,you feel less okay eat ,you good less ,less,44,3.639,-0.092,1674752142.786,1.7260000705718994
2,1.0,4.0,1,you feel less okay eat ,you good less okay ,okay,24,3.639,-0.2379,1674752148.476,5.690000057220459
2,1.0,4.0,2,you feel less okay eat ,you good less okay ,okay,24,3.639,-0.195,1674752149.123,0.6469998359680176
2,1.0,4.0,3,you feel less okay eat ,you good less okay ,okay,24,3.639,-0.142,1674752152.011,2.888000011444092
2,1.0,4.0,4,you feel less okay eat ,you good less okay ,okay,24,3.639,-0.3959,1674752153.402,1.3910000324249268
2,1.0,5.0,1,you feel less okay eat ,you good less okay eat ,eat,30,3.639,-0.3289,1674752160.748,7.3459999561309814
2,1.0,5.0,2,you feel less okay eat ,you good less okay eat ,eat,30,3.639,-0.132,1674752163.345,2.5970001220703125
2,1.0,5.0,3,you feel less okay eat ,you good less okay eat ,eat,30,3.639,-0.011,1674752165.147,1.8020000457763672
2,1.0,6.0,1,you feel less okay eat ,you good less okay eat .,.,.,3.639,-0.088,1674752170.749,5.601999998092651
2,1.0,6.0,2,you feel less okay eat ,you good less okay eat .,.,.,3.639,-0.005,1674752173.792,3.0429999828338623
2,1.0,6.0,3,you feel less okay eat ,you good less okay eat .,.,.,3.639,-0.088,1674752175.509,1.7170000076293945
2,1.0,6.0,4,you feel less okay eat ,you good less okay eat .,.,.,3.639,-0.093,1674752177.224,1.7149999141693115
2,1.0,7.0,1,you feel less okay eat ,you good less okay eat ..,.,.,3.639,-0.2659,1674752178.971,1.746999979019165
2,1.0,7.0,2,you feel less okay eat ,you good less okay eat ..,.,.,3.639,0.093,1674752180.531,1.559999942779541
2,1.0,7.0,3,you feel less okay eat ,you good less okay eat ..,.,.,3.639,0.006,1674752183.564,3.0329999923706055
2,1.0,7.0,4,you feel less okay eat ,you good less okay eat ..,.,.,3.639,-0.161,1674752185.197,1.633000135421753
2,2.0,1.0,1,finished excited easy good more ,finished ,finished,26,3.639,-0.161,1674752193.996,8.799000024795532
2,2.0,1.0,2,finished excited easy good more ,finished ,finished,26,3.639,0.168,1674752194.682,0.685999870300293
2,2.0,1.0,3,finished excited easy good more ,finished ,finished,26,3.639,-0.127,1674752197.59,2.9079999923706055
2,2.0,2.0,1,finished excited easy good more ,finished excited ,excited,69,3.639,-0.066,1674752203.331,5.741000175476074
2,2.0,2.0,2,finished excited easy good more ,finished excited ,excited,69,3.639,-0.2,1674752204.917,1.5859999656677246
2,2.0,2.0,3,finished excited easy good more ,finished excited ,excited,69,3.639,0.164,1674752206.877,1.9600000381469727
2,2.0,2.0,4,finished excited easy good more ,finished excited ,excited,69,3.639,0.129,1674752208.806,1.928999900817871
2,2.0,3.0,1,finished excited easy good more ,finished excited easy ,easy,62,3.639,-0.201,1674752214.956,6.150000095367432
2,2.0,3.0,2,finished excited easy good more ,finished excited easy ,easy,62,3.639,-0.048,1674752217.63,2.6740000247955322
2,2.0,3.0,3,finished excited easy good more ,finished excited easy ,easy,62,3.639,-0.3549,1674752219.079,1.4489998817443848
2,2.0,3.0,4,finished excited easy good more ,finished excited easy ,easy,62,3.639,-0.147,1674752220.731,1.6519999504089355
2,2.0,4.0,1,finished excited easy good more ,finished excited easy good ,good,36,3.639,-0.4659,1674752230.211,9.480000019073486
2,2.0,4.0,2,finished excited easy good more ,finished excited easy good ,good,36,3.639,-0.2319,1674752233.965,3.753999948501587
2,2.0,4.0,3,finished excited easy good more ,finished excited easy good ,good,36,3.639,-0.208,1674752234.91,0.945000171661377
2,2.0,4.0,4,finished excited easy good more ,finished excited easy good ,good,36,3.639,0.11,1674752236.828,1.9179999828338623
2,2.0,5.0,1,finished excited easy good more ,finished excited easy good more ,more,45,3.639,-0.036,1674752241.722,4.893999814987183
2,2.0,5.0,2,finished excited easy good more ,finished excited easy good more ,more,45,3.639,-0.133,1674752244.624,2.9020001888275146
2,2.0,5.0,3,finished excited easy good more ,finished excited easy good more ,more,45,3.639,0.129,1674752246.565,1.940999984741211
2,2.0,6.0,1,finished excited easy good more ,finished excited easy good more .,.,.,3.639,0.067,1674752252.264,5.698999881744385
2,2.0,6.0,2,finished excited easy good more ,finished excited easy good more .,.,.,3.639,-0.169,1674752253.589,1.3250000476837158
2,2.0,6.0,3,finished excited easy good more ,finished excited easy good more .,.,.,3.639,-0.193,1674752255.204,1.6150000095367432
2,2.0,6.0,4,finished excited easy good more ,finished excited easy good more .,.,.,3.639,-0.2259,1674752256.771,1.566999912261963
2,2.0,7.0,1,finished excited easy good more ,finished excited easy good more ..,.,.,3.639,-0.156,1674752258.602,1.8310000896453857
2,2.0,7.0,2,finished excited easy good more ,finished excited easy good more ..,.,.,3.639,-0.107,1674752262.651,4.049000024795532
2,2.0,7.0,3,finished excited easy good more ,finished excited easy good more ..,.,.,3.639,0.165,1674752264.602,1.9509999752044678
2,2.0,7.0,4,finished excited easy good more ,finished excited easy good more ..,.,.,3.639,0.054,1674752266.451,1.8489999771118164
2,3.0,1.0,1,mine soft on what make ,,mine,Options,3.639,-0.054,1674752275.583,9.131999969482422
2,3.0,1.0,2,mine soft on what make ,,mine,Options,3.639,-0.5939,1674752277.403,1.820000171661377
2,3.0,1.0,3,mine soft on what make ,,mine,Options,3.639,0.047,1674752280.163,2.759999990463257
2,3.0,1.0,4,mine soft on what make ,,mine,Options,3.639,-0.196,1674752283.002,2.8389999866485596
2,3.0,2.0,1,mine soft on what make ,mine ,mine,20,1.997,-0.0259,1674752367.067,84.06499981880188
2,3.0,2.0,2,mine soft on what make ,mine ,mine,20,1.997,0.0459,1674752369.143,2.0759999752044678
2,3.0,2.0,3,mine soft on what make ,mine ,mine,20,1.997,-0.0549,1674752371.442,2.2990000247955322
2,3.0,2.0,4,mine soft on what make ,mine ,mine,20,1.997,-0.0289,1674752372.388,0.9460000991821289
2,3.0,2.0,5,mine soft on what make ,mine ,mine,20,1.997,-0.0459,1674752373.33,0.9419999122619629
2,3.0,3.0,1,mine soft on what make ,mine soft ,soft,54,1.997,0.0509,1674752377.388,4.058000087738037
2,3.0,3.0,2,mine soft on what make ,mine soft ,soft,54,1.997,-0.0549,1674752379.522,2.134000062942505
2,3.0,3.0,3,mine soft on what make ,mine soft ,soft,54,1.997,-0.1138,1674752381.103,1.5809998512268066
2,3.0,3.0,4,mine soft on what make ,mine soft ,soft,54,1.997,-0.0679,1674752382.029,0.9260001182556152
2,3.0,3.0,5,mine soft on what make ,mine soft ,soft,54,1.997,0.0849,1674752383.098,1.069000005722046
2,3.0,3.0,6,mine soft on what make ,mine soft ,soft,54,1.997,0.1848,1674752384.242,1.1440000534057617
2,3.0,3.0,7,mine soft on what make ,mine soft ,soft,54,1.997,0.0979,1674752385.315,1.0729999542236328
2,3.0,4.0,1,mine soft on what make ,mine soft on ,on,61,1.997,-0.0589,1674752390.997,5.681999921798706
2,3.0,4.0,2,mine soft on what make ,mine soft on ,on,61,1.997,-0.1018,1674752392.595,1.5980000495910645
2,3.0,4.0,3,mine soft on what make ,mine soft on ,on,61,1.997,0.019,1674752393.595,1.0
2,3.0,4.0,4,mine soft on what make ,mine soft on ,on,61,1.997,-0.1068,1674752394.466,0.8710000514984131
2,3.0,5.0,1,mine soft on what make ,mine soft on what ,what,13,1.997,0.007,1674752397.783,3.316999912261963
2,3.0,5.0,2,mine soft on what make ,mine soft on what ,what,13,1.997,0.006,1674752399.059,1.2760000228881836
2,3.0,5.0,3,mine soft on what make ,mine soft on what ,what,13,1.997,-0.2057,1674752399.85,0.7909998893737793
2,3.0,5.0,4,mine soft on what make ,mine soft on what ,what,13,1.997,-0.0689,1674752400.747,0.8970000743865967
2,3.0,5.0,5,mine soft on what make ,mine soft on what ,what,13,1.997,-0.0489,1674752401.684,0.937000036239624
2,3.0,6.0,1,mine soft on what make ,mine soft on what make ,make,41,1.997,-0.1488,1674752404.548,2.864000082015991
2,3.0,6.0,2,mine soft on what make ,mine soft on what make ,make,41,1.997,-0.0209,1674752405.955,1.4069998264312744
2,3.0,6.0,3,mine soft on what make ,mine soft on what make ,make,41,1.997,-0.0429,1674752406.89,0.9350001811981201
2,3.0,6.0,4,mine soft on what make ,mine soft on what make ,make,41,1.997,-0.0459,1674752407.81,0.9199998378753662
2,3.0,6.0,5,mine soft on what make ,mine soft on what make ,make,41,1.997,0.1099,1674752408.883,1.0729999542236328
2,3.0,7.0,1,mine soft on what make ,mine soft on what make .,.,.,1.997,-0.0619,1674752416.795,7.9120001792907715
2,3.0,7.0,2,mine soft on what make ,mine soft on what make .,.,.,1.997,-0.1188,1674752418.378,1.5829999446868896
2,3.0,7.0,3,mine soft on what make ,mine soft on what make .,.,.,1.997,-0.1498,1674752419.189,0.810999870300293
2,3.0,7.0,4,mine soft on what make ,mine soft on what make .,.,.,1.997,0.0519,1674752420.229,1.0400002002716064
2,3.0,7.0,5,mine soft on what make ,mine soft on what make .,.,.,1.997,-0.0509,1674752421.166,0.9369997978210449
2,3.0,8.0,1,mine soft on what make ,mine soft on what make ..,.,.,1.997,-0.1408,1674752422.956,1.7900002002716064
2,3.0,8.0,2,mine soft on what make ,mine soft on what make ..,.,.,1.997,-0.1148,1674752423.943,0.9869999885559082
2,3.0,8.0,3,mine soft on what make ,mine soft on what make ..,.,.,1.997,-0.0459,1674752425.612,1.6689999103546143
2,3.0,8.0,4,mine soft on what make ,mine soft on what make ..,.,.,1.997,0.0729,1674752426.651,1.0390000343322754
2,3.0,8.0,5,mine soft on what make ,mine soft on what make ..,.,.,1.997,0.0469,1674752427.661,1.0099999904632568
2,4.0,1.0,1,eat you with away here ,eat ,eat,30,1.997,0.033,1674752442.011,14.349999904632568
2,4.0,1.0,2,eat you with away here ,eat ,eat,30,1.997,0.1278,1674752442.781,0.7699999809265137
2,4.0,1.0,3,eat you with away here ,eat ,eat,30,1.997,0.1928,1674752443.33,0.5490000247955322
2,4.0,1.0,4,eat you with away here ,eat ,eat,30,1.997,-0.0179,1674752444.276,0.9460000991821289
2,4.0,1.0,5,eat you with away here ,eat ,eat,30,1.997,-0.0059,1674752445.251,0.9749999046325684
2,4.0,2.0,1,eat you with away here ,eat you ,you,28,1.997,0.008,1674752449.862,4.611000061035156
2,4.0,2.0,2,eat you with away here ,eat you ,you,28,1.997,-0.0559,1674752451.075,1.2130000591278076
2,4.0,2.0,3,eat you with away here ,eat you ,you,28,1.997,-0.1767,1674752451.877,0.8020000457763672
2,4.0,2.0,4,eat you with away here ,eat you ,you,28,1.997,0.023,1674752452.877,1.0
2,4.0,2.0,5,eat you with away here ,eat you ,you,28,1.997,-0.0739,1674752453.783,0.9059998989105225
2,4.0,3.0,1,eat you with away here ,eat you with ,with,70,1.997,-0.0858,1674752459.971,6.187999963760376
2,4.0,3.0,2,eat you with away here ,eat you with ,with,70,1.997,0.0599,1674752460.674,0.7030000686645508
2,4.0,3.0,3,eat you with away here ,eat you with ,with,70,1.997,-0.0778,1674752461.579,0.9049999713897705
2,4.0,3.0,4,eat you with away here ,eat you with ,with,70,1.997,-0.0189,1674752462.519,0.940000057220459
2,4.0,4.0,1,eat you with away here ,eat you with away ,away,43,1.997,-0.0459,1674752467.452,4.932999849319458
2,4.0,4.0,2,eat you with away here ,eat you with away ,away,43,1.997,0.2856,1674752468.06,0.6080000400543213
2,4.0,4.0,3,eat you with away here ,eat you with away ,away,43,1.997,-0.0019,1674752470.092,2.0320000648498535
2,4.0,4.0,4,eat you with away here ,eat you with away ,away,43,1.997,-0.1088,1674752470.948,0.8559999465942383
2,4.0,4.0,5,eat you with away here ,eat you with away ,away,43,1.997,0.0969,1674752472.035,1.0870001316070557
2,4.0,5.0,1,eat you with away here ,eat you with away here ,here,51,1.997,0.1678,1674752478.461,6.425999879837036
2,4.0,5.0,2,eat you with away here ,eat you with away here ,here,51,1.997,-0.1657,1674752480.171,1.7100000381469727
2,4.0,5.0,3,eat you with away here ,eat you with away here ,here,51,1.997,0.1308,1674752481.988,1.816999912261963
2,4.0,5.0,4,eat you with away here ,eat you with away here ,here,51,1.997,-0.2227,1674752482.754,0.7660000324249268
2,4.0,5.0,5,eat you with away here ,eat you with away here ,here,51,1.997,-0.0219,1674752483.715,0.9609999656677246
2,4.0,6.0,1,eat you with away here ,eat you with away here .,.,.,1.997,-0.2057,1674752487.41,3.695000171661377
2,4.0,6.0,2,eat you with away here ,eat you with away here .,.,.,1.997,0.1079,1674752489.365,1.9549999237060547
2,4.0,6.0,3,eat you with away here ,eat you with away here .,.,.,1.997,-0.1408,1674752490.916,1.5509998798370361
2,4.0,6.0,4,eat you with away here ,eat you with away here .,.,.,1.997,-0.0679,1674752491.829,0.9130001068115234
2,4.0,7.0,1,eat you with away here ,eat you with away here ..,.,.,1.997,-0.0499,1674752493.683,1.8540000915527344
2,4.0,7.0,2,eat you with away here ,eat you with away here ..,.,.,1.997,0.3536,1674752494.37,0.6869997978210449
2,4.0,7.0,3,eat you with away here ,eat you with away here ..,.,.,1.997,-0.0209,1674752495.435,1.065000057220459
2,4.0,7.0,4,eat you with away here ,eat you with away here ..,.,.,1.997,0.2457,1674752496.023,0.5880000591278076
2,4.0,7.0,5,eat you with away here ,eat you with away here ..,.,.,1.997,-0.0659,1674752497.667,1.6440000534057617
2,5.0,1.0,1,soft where see what work ,soft ,soft,54,1.997,0.0929,1674752503.789,6.121999979019165
2,5.0,1.0,2,soft where see what work ,soft ,soft,54,1.997,0.012,1674752504.628,0.8389999866485596
2,5.0,1.0,3,soft where see what work ,soft ,soft,54,1.997,-0.8817,1674752505.45,0.8220000267028809
2,5.0,1.0,4,soft where see what work ,soft ,soft,54,1.997,0.036,1674752507.573,2.122999906539917
2,5.0,1.0,5,soft where see what work ,soft ,soft,54,1.997,0.1199,1674752508.171,0.5980000495910645
2,5.0,1.0,6,soft where see what work ,soft ,soft,54,1.997,0.0469,1674752509.46,1.2890000343322754
2,5.0,1.0,7,soft where see what work ,soft ,soft,54,1.997,0.2896,1674752510.107,0.6470000743865967
2,5.0,1.0,8,soft where see what work ,soft ,soft,54,1.997,-0.1817,1674752511.635,1.5279998779296875
2,5.0,1.0,9,soft where see what work ,soft ,soft,54,1.997,0.1778,1674752512.795,1.1600000858306885
2,5.0,2.0,1,soft where see what work ,soft where ,where,14,1.997,-0.0319,1674752517.461,4.665999889373779
2,5.0,2.0,2,soft where see what work ,soft where ,where,14,1.997,-0.0988,1674752520.359,2.8980000019073486
2,5.0,2.0,3,soft where see what work ,soft where ,where,14,1.997,-0.1498,1674752521.185,0.8259999752044678
2,5.0,2.0,4,soft where see what work ,soft where ,where,14,1.997,-0.0069,1674752522.17,0.9850001335144043
2,5.0,3.0,1,soft where see what work ,soft where see ,see,40,1.997,-0.1308,1674752529.166,6.995999813079834
2,5.0,3.0,2,soft where see what work ,soft where see ,see,40,1.997,-0.0489,1674752531.284,2.118000030517578
2,5.0,3.0,3,soft where see what work ,soft where see ,see,40,1.997,0.022,1674752532.999,1.7150001525878906
2,5.0,3.0,4,soft where see what work ,soft where see ,see,40,1.997,-0.0539,1674752533.923,0.9240000247955322
2,5.0,3.0,5,soft where see what work ,soft where see ,see,40,1.997,-0.0479,1674752534.85,0.9269998073577881
2,5.0,4.0,1,soft where see what work ,soft where see what ,what,13,1.997,0.0869,1674752540.224,5.374000072479248
2,5.0,4.0,2,soft where see what work ,soft where see what ,what,13,1.997,-0.0579,1674752541.275,1.0510001182556152
2,5.0,4.0,3,soft where see what work ,soft where see what ,what,13,1.997,-0.1747,1674752542.801,1.5260000228881836
2,5.0,4.0,4,soft where see what work ,soft where see what ,what,13,1.997,0.018,1674752543.795,0.9939999580383301
2,5.0,4.0,5,soft where see what work ,soft where see what ,what,13,1.997,-0.1338,1674752544.642,0.8469998836517334
2,5.0,5.0,1,soft where see what work ,soft where see what work ,work,55,1.997,-0.0818,1674752548.491,3.8489999771118164
2,5.0,5.0,2,soft where see what work ,soft where see what work ,work,55,1.997,0.0879,1674752549.224,0.7330000400543213
2,5.0,5.0,3,soft where see what work ,soft where see what work ,work,55,1.997,-0.0339,1674752550.182,0.9579999446868896
2,5.0,5.0,4,soft where see what work ,soft where see what work ,work,55,1.997,0.034,1674752551.21,1.0280001163482666
2,5.0,5.0,5,soft where see what work ,soft where see what work ,work,55,1.997,-0.0149,1674752552.162,0.9519999027252197
2,5.0,6.0,1,soft where see what work ,soft where see what work .,.,.,1.997,-0.0619,1674752555.995,3.8329999446868896
2,5.0,6.0,2,soft where see what work ,soft where see what work .,.,.,1.997,0.3655,1674752556.702,0.7070000171661377
2,5.0,6.0,3,soft where see what work ,soft where see what work .,.,.,1.997,-0.0948,1674752558.042,1.3400001525878906
2,5.0,6.0,4,soft where see what work ,soft where see what work .,.,.,1.997,0.3376,1674752558.715,0.6729998588562012
2,5.0,6.0,5,soft where see what work ,soft where see what work .,.,.,1.997,0.1778,1674752561.235,2.5199999809265137
2,5.0,6.0,6,soft where see what work ,soft where see what work .,.,.,1.997,-0.0459,1674752562.17,0.9350001811981201
2,5.0,7.0,1,soft where see what work ,soft where see what work ..,.,.,1.997,0.038,1674752564.091,1.9210000038146973
2,5.0,7.0,2,soft where see what work ,soft where see what work ..,.,.,1.997,-0.0429,1674752565.29,1.1989998817443848
2,5.0,7.0,3,soft where see what work ,soft where see what work ..,.,.,1.997,-0.0928,1674752566.163,0.8730001449584961
2,5.0,7.0,4,soft where see what work ,soft where see what work ..,.,.,1.997,-0.0149,1674752567.122,0.9589998722076416
2,6.0,1.0,1,you me me away i ,you ,you,28,1.997,-0.0429,1674752573.69,6.568000078201294
2,6.0,1.0,2,you me me away i ,you ,you,28,1.997,-0.1138,1674752575.259,1.569000005722046
2,6.0,1.0,3,you me me away i ,you ,you,28,1.997,0.0849,1674752576.342,1.0829999446868896
2,6.0,1.0,4,you me me away i ,you ,you,28,1.997,-0.0938,1674752577.242,0.9000000953674316
2,6.0,2.0,1,you me me away i ,you me ,me,19,1.997,0.0649,1674752583.842,6.599999904632568
2,6.0,2.0,2,you me me away i ,you me ,me,19,1.997,-0.2856,1674752585.57,1.7279999256134033
2,6.0,2.0,3,you me me away i ,you me ,me,19,1.997,0.1049,1674752588.322,2.752000093460083
2,6.0,2.0,4,you me me away i ,you me ,me,19,1.997,-0.1538,1674752589.859,1.5369999408721924
2,6.0,2.0,5,you me me away i ,you me ,me,19,1.997,-0.0469,1674752590.81,0.9509999752044678
2,6.0,3.0,1,you me me away i ,you me me ,me,19,1.997,-0.0149,1674752597.322,6.51200008392334
2,6.0,3.0,2,you me me away i ,you me me ,me,19,1.997,-0.1498,1674752602.147,4.825000047683716
2,6.0,3.0,3,you me me away i ,you me me ,me,19,1.997,-0.0649,1674752603.069,0.9219999313354492
2,6.0,3.0,4,you me me away i ,you me me ,me,19,1.997,-0.1018,1674752603.956,0.8870000839233398
2,6.0,4.0,1,you me me away i ,you me me away ,away,43,1.997,-0.0179,1674752612.876,8.919999837875366
2,6.0,4.0,2,you me me away i ,you me me away ,away,43,1.997,-0.1617,1674752613.692,0.8159999847412109
2,6.0,4.0,3,you me me away i ,you me me away ,away,43,1.997,-0.0439,1674752615.333,1.6410000324249268
2,6.0,4.0,4,you me me away i ,you me me away ,away,43,1.997,-0.0788,1674752616.219,0.8860001564025879
2,6.0,5.0,1,you me me away i ,you me me away i ,i,10,1.997,0.0799,1674752621.338,5.11899995803833
2,6.0,5.0,2,you me me away i ,you me me away i ,i,10,1.997,-0.2936,1674752622.118,0.7799999713897705
2,6.0,5.0,3,you me me away i ,you me me away i ,i,10,1.997,0.01,1674752623.547,1.428999900817871
2,6.0,5.0,4,you me me away i ,you me me away i ,i,10,1.997,-0.1088,1674752625.148,1.6010000705718994
2,6.0,5.0,5,you me me away i ,you me me away i ,i,10,1.997,-0.1428,1674752625.995,0.8469998836517334
2,6.0,6.0,1,you me me away i ,you me me away i .,.,.,1.997,0.0459,1674752631.943,5.948000192642212
2,6.0,6.0,2,you me me away i ,you me me away i .,.,.,1.997,-0.0059,1674752633.371,1.4279999732971191
2,6.0,6.0,3,you me me away i ,you me me away i .,.,.,1.997,-0.0359,1674752634.298,0.9270000457763672
2,6.0,6.0,4,you me me away i ,you me me away i .,.,.,1.997,-0.0229,1674752635.235,0.9369997978210449
2,6.0,7.0,1,you me me away i ,you me me away i ..,.,.,1.997,-0.0878,1674752637.05,1.815000057220459
2,6.0,7.0,2,you me me away i ,you me me away i ..,.,.,1.997,0.0589,1674752638.356,1.305999994277954
2,6.0,7.0,3,you me me away i ,you me me away i ..,.,.,1.997,0.005,1674752639.342,0.9860000610351562
2,6.0,7.0,4,you me me away i ,you me me away i ..,.,.,1.997,-0.0429,1674752640.291,0.9489998817443848
2,7.0,1.0,1,mad have sad hard happy ,mad ,mad,67,1.997,-0.0229,1674752647.395,7.104000091552734
2,7.0,1.0,2,mad have sad hard happy ,mad ,mad,67,1.997,0.0041,1674752649.098,1.7030000686645508
2,7.0,1.0,3,mad have sad hard happy ,mad ,mad,67,1.997,-0.1088,1674752649.948,0.8499999046325684
2,7.0,1.0,4,mad have sad hard happy ,mad ,mad,67,1.997,0.005,1674752650.942,0.9939999580383301
2,7.0,2.0,1,mad have sad hard happy ,mad have ,have,37,1.997,0.0599,1674752654.357,3.4150002002716064
2,7.0,2.0,2,mad have sad hard happy ,mad have ,have,37,1.997,0.0879,1674752655.862,1.5049998760223389
2,7.0,2.0,3,mad have sad hard happy ,mad have ,have,37,1.997,-0.0289,1674752656.829,0.9670000076293945
2,7.0,2.0,4,mad have sad hard happy ,mad have ,have,37,1.997,-0.0669,1674752657.75,0.9210000038146973
2,7.0,3.0,1,mad have sad hard happy ,mad have sad ,sad,59,1.997,0.1698,1674752661.547,3.796999931335449
2,7.0,3.0,2,mad have sad hard happy ,mad have sad ,sad,59,1.997,0.0909,1674752663.509,1.9620001316070557
2,7.0,3.0,3,mad have sad hard happy ,mad have sad ,sad,59,1.997,-0.0239,1674752665.188,1.678999900817871
2,7.0,3.0,4,mad have sad hard happy ,mad have sad ,sad,59,1.997,-0.0838,1674752666.091,0.9030001163482666
2,7.0,4.0,1,mad have sad hard happy ,mad have sad hard ,hard,53,1.997,-0.0139,1674752672.244,6.1529998779296875
2,7.0,4.0,2,mad have sad hard happy ,mad have sad hard ,hard,53,1.997,-0.0219,1674752673.195,0.9509999752044678
2,7.0,4.0,3,mad have sad hard happy ,mad have sad hard ,hard,53,1.997,-0.0059,1674752674.171,0.9760000705718994
2,7.0,4.0,4,mad have sad hard happy ,mad have sad hard ,hard,53,1.997,0.1768,1674752675.315,1.1440000534057617
2,7.0,4.0,5,mad have sad hard happy ,mad have sad hard ,hard,53,1.997,0.006,1674752676.303,0.9879999160766602
2,7.0,5.0,1,mad have sad hard happy ,mad have sad hard happy ,happy,58,1.997,-0.2147,1674752681.802,5.499000072479248
2,7.0,5.0,2,mad have sad hard happy ,mad have sad hard happy ,happy,58,1.997,0.027,1674752683.165,1.3629999160766602
2,7.0,5.0,3,mad have sad hard happy ,mad have sad hard happy ,happy,58,1.997,0.3586,1674752683.851,0.6860001087188721
2,7.0,5.0,4,mad have sad hard happy ,mad have sad hard happy ,happy,58,1.997,0.0669,1674752685.164,1.312999963760376
2,7.0,5.0,5,mad have sad hard happy ,mad have sad hard happy ,happy,58,1.997,-0.0878,1674752686.05,0.8859999179840088
2,7.0,6.0,1,mad have sad hard happy ,mad have sad hard happy .,.,.,1.997,0.1049,1674752688.042,1.9920001029968262
2,7.0,6.0,2,mad have sad hard happy ,mad have sad hard happy .,.,.,1.997,-0.1538,1674752688.983,0.9409999847412109
2,7.0,6.0,3,mad have sad hard happy ,mad have sad hard happy .,.,.,1.997,0.025,1674752691.363,2.379999876022339
2,7.0,6.0,4,mad have sad hard happy ,mad have sad hard happy .,.,.,1.997,-0.0359,1674752692.298,0.9350001811981201
