session,trial,phrase,click_load,entry_rate,correction_rate,num_chars,gaze_scale
1,0,1,3.4,13.199378128048199,0.0,7,7.5
1,0,2,2.8,22.652370772845956,0.0,7,7.5
1,0,3,3.2,19.16096440880082,0.0,7,7.5
1,0,4,2.8,14.971728585157878,0.0,7,7.5
1,0,5,2.8,13.599297082619723,0.0,7,7.5
1,0,6,2.8,17.764457185169615,0.0,7,7.5
1,0,7,2.6,17.612963076849073,0.0,7,7.5
1,0,8,3.0,18.977106463866907,0.0,7,7.5
1,0,9,3.0,19.94085298699925,0.0,7,7.5
1,0,10,2.6,21.39089930321248,0.0,7,7.5
1,0,11,3.0,15.100178493431644,0.0,7,7.5
1,0,12,3.0,21.132249469531306,0.0,7,7.5
1,0,13,2.8,20.529795329298015,0.0,7,7.5
1,0,14,2.2,22.270907506133252,0.0,5,7.5
2,0,1,3.0,16.741723455275416,0.0,7,7.5
2,0,2,2.8,16.32626071450254,0.0,7,7.5
2,0,3,2.6,21.867323507954016,0.0,7,7.5
2,0,4,2.8,16.20152819515655,0.0,7,7.5
2,0,5,2.8,19.49478681843246,0.0,7,7.5
2,0,6,2.8,21.278069398770473,0.0,7,7.5
2,0,7,2.2,21.77496122827027,0.0,7,7.5
2,0,8,2.6,17.501747546338116,0.0,7,7.5
2,0,9,2.8,16.389154190554038,0.0,7,7.5
2,0,10,2.2,31.575978501899574,0.0,7,7.5
2,0,11,2.6,21.757714119495624,0.0,7,7.5
2,0,12,2.6,17.391532542388614,0.0,7,7.5
2,0,13,3.2,12.979376072322511,0.0,7,7.5
2,0,14,3.0,16.64792347794662,0.0,7,7.5
2,0,15,2.0,29.10664412862859,0.0,5,7.5
3,0,1,2.8,20.908456062043708,0.0,7,7.5
3,0,2,3.0,14.186098638482452,0.0,7,7.5
3,0,3,3.0,18.171895626168652,0.0,7,7.5
3,0,4,2.8,20.0671647756281,0.0,7,7.5
3,0,5,2.8,20.557577479041466,0.0,7,7.5
3,0,6,2.8,16.656398831856666,0.0,7,7.5
3,0,7,3.0,17.27554324678864,0.0,7,7.5
3,0,8,2.4,21.60123548240796,0.0,7,7.5
3,0,9,2.8,16.30432355495686,0.0,7,7.5
3,0,10,2.8,15.761631878047385,0.0,7,7.5
3,0,11,2.6,20.715931555895093,0.0,7,7.5
3,0,12,2.8,28.57919279305835,0.0,7,7.5
3,0,13,2.6,16.757942213370523,0.0,7,7.5
3,0,14,2.8,18.593249039196998,0.0,7,7.5
4,0,1,3.0,21.045229330957124,0.0,7,7.5
4,0,2,2.2,21.802611459658085,0.0,7,7.5
4,0,3,2.8,18.87022507825487,0.0,7,7.5
4,0,4,3.0,15.713417219124803,0.0,7,7.5
4,0,5,2.6,20.79386723686711,0.0,7,7.5
4,0,6,2.8,15.95319405726834,0.0,7,7.5
4,0,7,2.8,20.56335372837019,0.0,7,7.5
4,0,8,2.8,15.51778151453009,0.0,7,7.5
4,0,9,3.2,13.256338480231692,0.0,7,7.5
4,0,10,2.6,14.474200193023789,0.0,7,7.5
4,0,11,2.8,17.00114613396893,0.0,7,7.5
4,0,12,2.4,22.982523865600754,0.0,7,7.5
4,0,13,2.6,24.511033289874817,0.0,7,7.5
4,0,14,2.8,17.980187116005858,0.0,7,7.5
4,0,15,2.0,23.47488045453264,0.0,4,7.5
5,0,1,3.0,19.975368569577046,0.0,7,7.5
5,0,2,2.8,19.81308176561945,0.0,7,7.5
5,0,3,2.8,18.46623232305753,0.0,7,7.5
5,0,4,3.0,17.878121964774124,0.0,7,7.5
5,0,5,2.8,20.354634199337152,0.0,7,7.5
5,0,6,2.8,22.919790374316765,0.0,7,7.5
5,0,7,2.8,21.596754061573893,0.0,7,7.5
5,0,8,2.4,19.021320416779812,0.0,7,7.5
5,0,9,2.8,18.278417967455756,0.0,7,7.5
5,0,10,2.8,17.770524134168333,0.0,7,7.5
5,0,11,2.8,21.431471482491787,0.0,7,7.5
5,0,12,2.4,25.787678724302605,0.0,7,7.5
5,0,13,2.4,27.094104328347814,0.0,7,7.5
5,0,14,2.6,19.335862550288468,0.0,7,7.5
5,0,15,2.25,26.952151128349456,0.0,4,7.5
1,1,1,2.6,15.805128529276061,0.0,7,7.5
1,1,2,3.4,12.907420423863048,0.0,7,7.5
1,1,3,2.6,18.017193528840078,0.0,7,7.5
1,1,4,3.0,15.75710003492423,0.0,7,7.5
1,1,5,2.8,16.85683417192365,0.0,7,7.5
1,1,6,2.8,16.985010073018348,0.0,7,7.5
1,1,7,2.8,16.16913911692827,0.0,7,7.5
1,1,8,2.6,23.886489535389394,0.0,7,7.5
1,1,9,2.6,17.235428343065625,0.0,7,7.5
1,1,10,2.8,17.296884076979012,0.0,7,7.5
1,1,11,2.8,15.19305630661338,0.0,7,7.5
1,1,12,2.6,16.63983628661819,0.0,7,7.5
1,1,13,2.6,20.74897157193154,0.0,7,7.5
1,1,14,2.8,18.761695630227415,0.0,7,7.5
2,1,1,3.2,15.811495167416098,0.0,7,7.5
2,1,2,2.8,23.48489257492251,0.0,7,7.5
2,1,3,3.0,19.15214102807195,0.0,7,7.5
2,1,4,2.8,16.772632860762673,0.0,7,7.5
