session,trial,phrase,click_load,entry_rate,correction_rate,num_chars,gaze_scale
1,0,1,5.8,7.147148008498673,0.0,7,0.0
1,0,2,4.0,8.625827707612718,0.0,7,0.0
1,0,3,3.8,7.484237585283816,0.0,7,0.0
1,0,4,3.4,9.338709503886195,0.0,7,0.0
1,0,5,2.8,9.26137585278597,0.0,7,0.0
1,0,6,3.0,13.994499165518418,0.0,7,0.0
1,0,7,2.8,8.821909571809263,0.0,7,0.0
1,0,8,2.8,13.199297547927431,0.0,7,0.0
1,0,9,2.8,16.901364295150824,0.0,7,0.0
1,0,10,2.8,13.03815385749481,0.0,7,0.0
1,0,11,2.8,16.334832363434106,0.0,7,0.0
1,0,12,2.8,12.86357211070303,0.0,7,0.0
1,0,13,2.8,13.66025355685991,0.0,7,0.0
1,0,14,2.8,14.02200969977877,0.0,7,0.0
1,0,15,2.8,14.256380651954261,0.0,7,0.0
1,0,16,3.0,9.075103889700172,0.0,7,0.0
1,0,17,3.2,8.811901364407104,0.0,7,0.0
1,0,18,3.2,10.076637981378168,0.0,7,0.0
1,0,19,3.2,8.565846035656534,0.0,7,0.0
1,0,20,3.0,9.439093744142049,0.0,4,0.0
2,0,1,4.0,8.348620178603703,0.0,7,0.0
2,0,2,3.2,9.94080722643068,0.0,7,0.0
2,0,3,2.8,13.056840877275846,0.0,7,0.0
2,0,4,3.6,7.606936492946944,0.0,7,0.0
2,0,5,3.0,10.003489282247278,0.0,7,0.0
2,0,6,3.0,10.120363789291751,0.0,7,0.0
2,0,7,3.8,8.983985842528877,0.0,7,0.0
2,0,8,3.0,10.452402849313582,0.0,7,0.0
2,0,9,2.8,12.787303471901744,0.0,7,0.0
2,0,10,3.2,8.759485370927798,0.0,7,0.0
2,0,11,2.8,14.046857012072467,0.0,7,0.0
2,0,12,2.8,12.404197647881077,0.0,7,0.0
2,0,13,2.8,10.191427374584906,0.0,7,0.0
2,0,14,3.0,9.434298256049264,0.0,7,0.0
2,0,15,3.0,12.393328337746741,0.0,7,0.0
2,0,16,2.8,10.420004316847116,0.0,7,0.0
2,0,17,2.8,13.045803721383736,0.0,7,0.0
2,0,18,3.2,12.106157124323149,0.0,7,0.0
2,0,19,2.8,8.948513553288638,0.0,7,0.0
2,0,20,3.0,10.384554575501259,0.0,7,0.0
3,0,1,3.0,9.62076949066828,0.0,7,0.0
3,0,2,2.8,12.375016813735169,0.0,7,0.0
3,0,3,2.8,11.12248451671864,0.0,7,0.0
3,0,4,2.8,10.891780236954697,0.0,7,0.0
3,0,5,2.8,10.263165779872443,0.0,7,0.0
3,0,6,2.8,9.18557762856432,0.0,7,0.0
3,0,7,3.0,11.873368993823428,0.0,7,0.0
3,0,8,2.8,9.961460184937511,0.0,7,0.0
3,0,9,2.8,15.048917894929986,0.0,7,0.0
3,0,10,2.8,10.924517704408201,0.0,7,0.0
3,0,11,2.8,12.406601853184885,0.0,7,0.0
3,0,12,3.2,9.179633877920883,0.0,7,0.0
3,0,13,3.2,8.744695141227384,0.0,7,0.0
3,0,14,2.8,8.907954328193483,0.0,7,0.0
3,0,15,3.2,14.577358887954729,0.0,7,0.0
3,0,16,3.2,11.159157464007102,0.0,7,0.0
3,0,17,3.0,10.783752037392983,0.0,7,0.0
3,0,18,2.8,10.285894224786455,0.0,7,0.0
3,0,19,2.8,11.430931271085036,0.0,7,0.0
3,0,20,2.8,10.006894152820635,0.0,7,0.0
3,0,21,3.0,9.319507473554939,0.0,7,0.0
3,0,22,2.25,13.705163919059279,0.0,4,0.0
1,1,1,4.6,8.222133613455906,0.0,7,0.0
1,1,2,4.0,8.84242726124439,0.0,7,0.0
1,1,3,3.4,7.714856004918016,0.0,7,0.0
1,1,4,3.0,12.90711194896279,0.0,7,0.0
1,1,5,3.2,8.65569601813658,0.0,7,0.0
1,1,6,3.0,10.470653903912662,0.0,7,0.0
1,1,7,2.8,13.570451754670172,0.0,7,0.0
1,1,8,2.8,16.918115486474445,0.0,7,0.0
1,1,9,2.8,12.68328768772051,0.0,7,0.0
1,1,10,2.8,17.519622513832132,0.0,7,0.0
1,1,11,2.8,19.27010277510175,0.0,7,0.0
1,1,12,2.8,12.028794680860003,0.0,7,0.0
1,1,13,2.8,13.578664735173573,0.0,7,0.0
1,1,14,3.0,11.877518722315175,0.0,7,0.0
1,1,15,2.8,10.975904852709512,0.0,7,0.0
1,1,16,3.0,11.264932264617249,0.0,7,0.0
1,1,17,3.0,8.349533008059963,0.0,7,0.0
1,1,18,3.0,9.993984219159929,0.0,7,0.0
1,1,19,2.8,12.455970754956283,0.0,7,0.0
1,1,20,3.2,8.707972991924356,0.0,7,0.0
2,1,1,3.6,9.615848526152421,0.0,7,0.0
2,1,2,4.0,9.104386753495575,0.0,7,0.0
2,1,3,3.6,8.433463331623706,0.0,7,0.0
2,1,4,3.4,7.308428234928643,0.0,7,0.0
2,1,5,2.8,10.14707609984831,0.0,7,0.0
2,1,6,3.0,13.12879487109312,0.0,7,0.0
2,1,7,3.2,9.277802666285782,0.0,7,0.0
2,1,8,2.8,12.70967358702881,0.0,7,0.0
2,1,9,2.8,10.877044816703062,0.0,7,0.0
2,1,10,3.0,10.339360494305941,0.0,7,0.0
2,1,11,2.8,14.526169189927433,0.0,7,0.0
2,1,12,2.8,11.335003246611938,0.0,7,0.0
2,1,13,2.8,12.542082039844168,0.0,7,0.0
2,1,14,3.6,7.802662760446512,0.125,7,0.0
2,1,15,2.8,10.899047245462402,0.0,7,0.0
2,1,16,2.8,13.211493169365454,0.0,7,0.0
2,1,17,2.8,13.618449907483978,0.0,7,0.0
2,1,18,3.2,9.61866615431825,0.0,7,0.0
2,1,19,2.8,8.03051963868743,0.0,7,0.0
2,1,20,3.4,9.401114938615187,0.14285714285714285,6,0.0
3,1,1,2.8,9.552456425804003,0.0,7,0.0
3,1,2,2.8,11.272855601687706,0.0,7,0.0
3,1,3,2.8,12.13971208484893,0.0,7,0.0
3,1,4,2.8,10.571358342077044,0.0,7,0.0
3,1,5,2.8,8.79674175446685,0.0,7,0.0
3,1,6,2.8,10.047267288351577,0.0,7,0.0
3,1,7,2.8,9.349384061499153,0.0,7,0.0
3,1,8,2.8,11.452750621855955,0.0,7,0.0
3,1,9,3.2,11.299919105206126,0.0,7,0.0
3,1,10,3.2,8.942229388550588,0.0,7,0.0
3,1,11,2.8,11.46702705265173,0.0,7,0.0
3,1,12,3.6,8.195347929517139,0.125,7,0.0
3,1,13,3.0,9.38199255440039,0.0,7,0.0
3,1,14,2.8,9.931014924135033,0.0,7,0.0
3,1,15,3.0,9.776692808528512,0.0,7,0.0
3,1,16,3.0,12.358811810951986,0.0,7,0.0
3,1,17,3.0,10.451156520036768,0.0,7,0.0
3,1,18,3.0,11.403528886956963,0.0,7,0.0
3,1,19,2.8,12.939710466345616,0.0,7,0.0
3,1,20,2.8,8.930049054162184,0.0,7,0.0
3,1,21,2.8,12.076444448973708,0.0,7,0.0
1,2,1,4.4,8.71970408670335,0.0,7,0.0
1,2,2,3.8,11.499565845004117,0.0,7,0.0
1,2,3,3.2,7.944101397250794,0.0,7,0.0
1,2,4,3.2,10.731996098361417,0.0,7,0.0
1,2,5,3.2,8.938252909322584,0.0,7,0.0
1,2,6,3.0,8.803859072785867,0.0,7,0.0
1,2,7,2.8,10.105356578001992,0.0,7,0.0
1,2,8,2.8,14.459154541367694,0.0,7,0.0
1,2,9,2.8,12.450597334808132,0.0,7,0.0
1,2,10,2.8,14.462642095355038,0.0,7,0.0
1,2,11,2.8,16.149517216519385,0.0,7,0.0
1,2,12,2.8,10.533850268654385,0.0,7,0.0
1,2,13,2.8,13.129200152888698,0.0,7,0.0
1,2,14,2.8,13.787908042347402,0.0,7,0.0
1,2,15,3.0,10.268581608933653,0.0,7,0.0
1,2,16,2.8,11.648633719296406,0.0,7,0.0
1,2,17,3.0,8.68171185500447,0.0,7,0.0
1,2,18,3.2,9.281194922342946,0.0,7,0.0
1,2,19,3.2,7.988808151464263,0.0,7,0.0
1,2,20,3.4,9.248882755976854,0.0,7,0.0
2,2,1,3.2,13.108453292631365,0.0,7,0.0
2,2,2,2.8,10.944951461256666,0.0,7,0.0
2,2,3,4.2,6.859714197257467,0.125,7,0.0
2,2,4,3.0,8.252904834464392,0.0,7,0.0
2,2,5,2.8,13.937555133348303,0.0,7,0.0
2,2,6,3.0,9.781211812825145,0.0,7,0.0
2,2,7,3.4,9.159405561790631,0.0,7,0.0
2,2,8,2.8,12.811973708087326,0.0,7,0.0
2,2,9,2.8,12.436758787619397,0.0,7,0.0
2,2,10,3.0,8.961505908692883,0.0,7,0.0
2,2,11,3.0,10.851939535697792,0.0,7,0.0
2,2,12,2.8,12.341777504372512,0.0,7,0.0
2,2,13,2.8,11.791573916171956,0.0,7,0.0
2,2,14,3.0,9.521574214530816,0.0,7,0.0
2,2,15,3.4,9.317601485575773,0.0,7,0.0
2,2,16,2.8,12.938577803213208,0.0,7,0.0
2,2,17,2.8,10.731061123570067,0.0,7,0.0
2,2,18,2.8,12.514082939145496,0.0,7,0.0
2,2,19,3.0,8.403695493039159,0.0,7,0.0
2,2,20,3.0,7.0895094628084685,0.0,7,0.0
2,2,21,2.0,20.72383312088175,0.0,4,0.0
3,2,1,2.8,10.071553359044335,0.0,7,0.0
3,2,2,3.0,11.187652272256509,0.0,7,0.0
3,2,3,2.8,12.535907974122324,0.0,7,0.0
3,2,4,2.8,11.069191123277493,0.0,7,0.0
3,2,5,2.8,10.228836824324402,0.0,7,0.0
3,2,6,2.8,8.520179521654484,0.0,7,0.0
3,2,7,3.0,11.117947026860717,0.0,7,0.0
3,2,8,2.8,11.83051167684198,0.0,7,0.0
3,2,9,3.0,16.68513694078304,0.0,7,0.0
3,2,10,2.8,11.083495737725753,0.0,7,0.0
3,2,11,2.8,9.437775560940455,0.0,7,0.0
3,2,12,3.8,7.96782030304567,0.125,7,0.0
3,2,13,3.0,9.454507411404517,0.0,7,0.0
3,2,14,3.0,11.657897274918438,0.0,7,0.0
3,2,15,2.8,10.265231137512943,0.0,7,0.0
3,2,16,3.0,12.85224967722273,0.0,7,0.0
3,2,17,2.8,10.489657035005175,0.0,7,0.0
3,2,18,3.0,12.237810139268062,0.0,7,0.0
3,2,19,2.8,12.573264043259474,0.0,7,0.0
3,2,20,2.8,9.47974621567427,0.0,7,0.0
3,2,21,2.8,9.868919140091538,0.0,7,0.0
3,2,22,2.25,14.18184876197078,0.0,4,0.0
1,3,1,4.6,9.145543810686931,0.0,7,0.0
1,3,2,3.8,10.6601937757056,0.0,7,0.0
1,3,3,3.4,7.74340181409441,0.0,7,0.0
1,3,4,3.2,10.57266279559597,0.0,7,0.0
1,3,5,3.2,8.781837012545035,0.0,7,0.0
1,3,6,3.0,9.497047730568468,0.0,7,0.0
1,3,7,2.8,12.631723805760851,0.0,7,0.0
1,3,8,2.8,15.850130952442862,0.0,7,0.0
1,3,9,2.8,12.736903709459021,0.0,7,0.0
1,3,10,2.8,14.487079520196835,0.0,7,0.0
1,3,11,2.8,15.542462437413976,0.0,7,0.0
1,3,12,2.8,10.426250939438502,0.0,7,0.0
1,3,13,2.8,15.225451487411908,0.0,7,0.0
1,3,14,3.0,13.263041264300954,0.0,7,0.0
1,3,15,2.8,10.955949507844593,0.0,7,0.0
1,3,16,2.8,13.181103989512573,0.0,7,0.0
1,3,17,3.2,8.434079691270941,0.0,7,0.0
1,3,18,3.2,8.56351126456105,0.0,7,0.0
1,3,19,3.0,9.565466136081694,0.0,7,0.0
1,3,20,3.4,7.683990252295062,0.0,7,0.0
2,3,1,4.0,8.818054785684161,0.0,7,0.0
2,3,2,4.2,8.247219841651575,0.0,7,0.0
2,3,3,3.4,9.899387344721621,0.0,7,0.0
2,3,4,3.6,8.626908940268457,0.0,7,0.0
2,3,5,3.0,9.38537329967529,0.0,7,0.0
2,3,6,3.6,9.298622687150651,0.0,7,0.0
2,3,7,3.4,10.044190212587267,0.0,7,0.0
2,3,8,2.8,13.537895824314703,0.0,7,0.0
2,3,9,2.8,9.326528144695919,0.0,7,0.0
2,3,10,3.0,12.281932256604305,0.0,7,0.0
2,3,11,2.8,10.703865954883865,0.0,7,0.0
2,3,12,2.8,11.399126108205376,0.0,7,0.0
2,3,13,2.8,9.77167980226592,0.0,7,0.0
2,3,14,3.2,10.38327151766564,0.0,7,0.0
2,3,15,3.0,12.237248478319641,0.0,7,0.0
2,3,16,2.8,12.401947715269475,0.0,7,0.0
2,3,17,3.0,11.564323472799897,0.0,7,0.0
2,3,18,3.2,7.704873721688955,0.0,7,0.0
2,3,19,3.2,7.733621604149106,0.0,7,0.0
3,3,1,3.0,9.037883767994291,0.0,7,0.0
3,3,2,2.8,14.836617133700745,0.0,7,0.0
3,3,3,3.4,8.438474584948134,0.0,7,0.0
3,3,4,2.8,9.91190459912058,0.0,7,0.0
3,3,5,3.0,9.44858025832352,0.0,7,0.0
3,3,6,2.8,8.812575767543825,0.0,7,0.0
3,3,7,3.0,11.456405227466266,0.0,7,0.0
3,3,8,2.8,11.905575642452124,0.0,7,0.0
3,3,9,2.8,12.270938669609123,0.0,7,0.0
3,3,10,3.0,9.738514746288583,0.0,7,0.0
3,3,11,4.0,7.582095439968494,0.125,7,0.0
3,3,12,2.8,10.02478993252612,0.0,7,0.0
3,3,13,3.0,9.067493534326525,0.0,7,0.0
3,3,14,2.8,16.322280364780124,0.0,7,0.0
3,3,15,3.0,11.705084285824373,0.0,7,0.0
3,3,16,2.8,18.538818780484068,0.0,7,0.0
3,3,17,3.0,10.435081488933589,0.0,7,0.0
3,3,18,2.8,13.524661151639142,0.0,7,0.0
3,3,19,2.8,11.082327017283834,0.0,7,0.0
3,3,20,2.8,8.52911353399317,0.0,7,0.0
3,3,21,2.8,10.741003223016142,0.0,7,0.0
1,4,1,4.4,9.033418147401733,0.0,7,0.0
1,4,2,3.6,12.581493076103584,0.0,7,0.0
1,4,3,3.2,9.549244285568662,0.0,7,0.0
1,4,4,3.4,10.589260160790442,0.0,7,0.0
1,4,5,3.0,9.242415402259525,0.0,7,0.0
1,4,6,2.8,11.167463583568502,0.0,7,0.0
1,4,7,2.8,12.431306984725765,0.0,7,0.0
1,4,8,2.8,10.720876407177265,0.0,7,0.0
1,4,9,2.8,14.619328504779686,0.0,7,0.0
1,4,10,2.8,13.331956572224003,0.0,7,0.0
1,4,11,2.8,17.289276617319192,0.0,7,0.0
1,4,12,2.8,11.747401084424874,0.0,7,0.0
1,4,13,2.8,12.48665122120377,0.0,7,0.0
1,4,14,2.8,12.949486156510641,0.0,7,0.0
1,4,15,3.0,11.037616602210495,0.0,7,0.0
1,4,16,2.8,12.597674360341536,0.0,7,0.0
1,4,17,3.0,8.346050909843017,0.0,7,0.0
1,4,18,3.2,8.531667463683915,0.0,7,0.0
1,4,19,3.2,10.8237999188227,0.0,7,0.0
1,4,20,3.0,10.416125674078884,0.0,7,0.0
1,4,21,2.5,11.681273556545055,0.0,4,0.0
2,4,1,3.4,10.436782680932428,0.0,7,0.0
2,4,2,3.2,10.354379667862233,0.0,7,0.0
2,4,3,3.8,8.2028556600065,0.125,7,0.0
2,4,4,2.8,9.948650994055852,0.0,7,0.0
2,4,5,2.8,10.40470242852737,0.0,7,0.0
2,4,6,2.8,9.27990223271021,0.0,7,0.0
2,4,7,3.6,10.027032048795341,0.125,7,0.0
2,4,8,2.8,10.52009322448208,0.0,7,0.0
2,4,9,2.8,12.747821115539036,0.0,7,0.0
2,4,10,3.0,9.00107166480851,0.0,7,0.0
2,4,11,2.8,13.404730429035405,0.0,7,0.0
2,4,12,2.8,11.296993070468698,0.0,7,0.0
2,4,13,2.8,11.68217510648833,0.0,7,0.0
2,4,14,2.8,10.011611414012291,0.0,7,0.0
2,4,15,3.6,9.69804571916385,0.125,7,0.0
2,4,16,2.8,14.690597462543332,0.0,7,0.0
2,4,17,2.8,11.830432978521758,0.0,7,0.0
2,4,18,2.8,12.988092144239161,0.0,7,0.0
2,4,19,2.8,9.831619232744961,0.0,7,0.0
2,4,20,2.8,8.820746149838012,0.0,7,0.0
2,4,21,2.2,14.219121917528001,0.0,5,0.0
3,4,1,2.8,11.320551672807277,0.0,7,0.0
3,4,2,2.8,10.1503483823759,0.0,7,0.0
3,4,3,2.8,10.29977981346055,0.0,7,0.0
3,4,4,2.8,10.269602052537817,0.0,7,0.0
3,4,5,2.8,10.800687467163774,0.0,7,0.0
3,4,6,3.0,8.642421261735315,0.0,7,0.0
3,4,7,2.8,11.900359519069848,0.0,7,0.0
3,4,8,2.8,11.321720915696343,0.0,7,0.0
3,4,9,2.8,14.485197830629991,0.0,7,0.0
3,4,10,2.8,10.942381459378131,0.0,7,0.0
3,4,11,3.0,11.347036191297194,0.0,7,0.0
3,4,12,3.6,7.564547111519032,0.125,7,0.0
3,4,13,3.0,10.106872726028136,0.0,7,0.0
3,4,14,3.0,9.052491177016591,0.0,7,0.0
3,4,15,2.8,13.575204972402098,0.0,7,0.0
3,4,16,2.8,10.618671371387258,0.0,7,0.0
3,4,17,2.8,10.917129406967554,0.0,7,0.0
3,4,18,3.0,10.737397366852626,0.0,7,0.0
3,4,19,2.8,13.943527675836657,0.0,7,0.0
3,4,20,2.8,9.745030325835609,0.0,7,0.0
3,4,21,2.8,9.26224954751646,0.0,7,0.0
3,4,22,2.4,11.51853892193998,0.0,6,0.0
1,5,1,4.8,7.6740160911549555,0.0,7,0.0
1,5,2,3.8,10.681746996899394,0.0,7,0.0
1,5,3,3.2,9.565010590322487,0.0,7,0.0
1,5,4,2.8,12.93811181673106,0.0,7,0.0
1,5,5,3.4,7.951868649266723,0.0,7,0.0
